cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
CUST07417,38,Other,Multan,Silver,Online,2024-03-06
CUST07418,65,Male,Karachi,Silver,In-Store,2016-03-07
CUST07419,52,Female,Islamabad,Bronze,In-Store,2022-02-11
CUST07420,38,Female,Hyderabad,Silver,Mobile App,2016-03-12
CUST07421,36,Female,Lahore,Bronze,In-Store,2022-09-24
CUST07422,32,Male,Lahore,Gold,Online,2020-03-18
CUST07423,36,Male,Faisalabad,Platinum,Online,2017-12-04
CUST07424,36,Female,Rawalpindi,Bronze,Online,2016-11-23
CUST07425,33,Male,Gujranwala,Silver,In-Store,2022-06-14
CUST07426,35,Female,Abbottabad,Gold,Online,2023-05-23
CUST07427,22,Female,Karachi,Silver,In-Store,2021-05-21
CUST07428,30,Male,Karachi,Silver,Mobile App,2020-08-08
CUST07429,18,Female,Sialkot,Silver,In-Store,2020-07-03
CUST07430,43,Male,Karachi,Silver,Online,2024-08-04
CUST07431,39,Male,Lahore,Silver,In-Store,2019-02-27
CUST07432,36,Male,Islamabad,Platinum,Online,2024-01-25
CUST07433,49,Female,Lahore,Bronze,Mobile App,2016-03-30
CUST07434,26,Male,Peshawar,Platinum,In-Store,2023-02-12
CUST07435,28,Male,Lahore,Gold,In-Store,2025-07-02
CUST07436,18,Female,Multan,Silver,Online,2016-11-18
CUST07437,51,Male,Quetta,Platinum,In-Store,2017-03-25
CUST07438,45,Male,Karachi,Bronze,In-Store,2020-01-29
CUST07439,55,Male,Islamabad,Platinum,Mobile App,2021-09-27
CUST07440,58,Male,Karachi,Gold,In-Store,2025-02-02
CUST07441,32,Male,Sialkot,Silver,Mobile App,2020-05-21
CUST07442,28,Female,Karachi,Silver,In-Store,2023-05-29
CUST07443,18,Female,Hyderabad,Platinum,Online,2019-03-02
CUST07444,23,Female,Hyderabad,Gold,In-Store,2020-12-27
CUST07445,33,Female,Faisalabad,Silver,Online,2017-06-17
CUST07446,18,Female,Sargodha,Gold,Online,2021-01-11
CUST07447,23,Female,Islamabad,Silver,In-Store,2024-11-05
CUST07448,36,Male,Lahore,Gold,In-Store,2018-10-19
CUST07449,49,Male,Karachi,Silver,Online,2024-07-13
CUST07450,28,Male,Quetta,Bronze,In-Store,2024-04-25
CUST07451,39,Female,Rawalpindi,Bronze,In-Store,2021-09-22
CUST07452,62,Female,Abbottabad,Gold,In-Store,2024-11-26
CUST07453,18,Female,Sukkur,Bronze,In-Store,2024-03-29
CUST07454,52,Female,Faisalabad,Gold,In-Store,2022-07-09
CUST07455,42,Male,Rawalpindi,Silver,Online,2025-03-04
CUST07456,54,Female,Lahore,Bronze,Online,2025-12-29
CUST07457,50,Female,Karachi,Gold,In-Store,2018-07-04
CUST07458,29,Male,Lahore,Gold,Online,2023-08-11
CUST07459,38,Female,Faisalabad,Silver,In-Store,2020-03-03
CUST07460,19,Female,Karachi,Platinum,In-Store,2024-01-20
CUST07461,31,Male,Sukkur,Gold,Online,2016-08-11
CUST07462,38,Male,Abbottabad,Gold,In-Store,2020-07-15
CUST07463,41,Female,Lahore,Silver,Online,2021-04-28
CUST07464,48,Female,Peshawar,Gold,Mobile App,2020-03-03
CUST07465,58,Male,Rawalpindi,Silver,Online,2025-05-12
CUST07466,32,Female,Faisalabad,Silver,In-Store,2019-01-12
CUST07467,52,Male,Sialkot,Silver,In-Store,2021-08-10
CUST07468,41,Male,Multan,Gold,Mobile App,2020-05-19
CUST07469,21,Male,Peshawar,Bronze,Online,2020-08-15
CUST07470,36,Male,Karachi,Silver,In-Store,2021-07-31
CUST07471,39,Male,Lahore,Bronze,In-Store,2021-03-23
CUST07472,27,Female,Sukkur,Silver,Online,2020-12-14
CUST07473,24,Female,Abbottabad,Silver,In-Store,2025-03-05
CUST07474,24,Other,Faisalabad,Bronze,Online,2017-03-28
CUST07475,30,Male,Lahore,Bronze,Online,2016-07-09
CUST07476,26,Female,Faisalabad,Bronze,In-Store,2019-11-02
CUST07477,53,Female,Rawalpindi,Gold,Online,2024-04-17
CUST07478,18,Female,Peshawar,Silver,Online,2020-06-20
CUST07479,39,Male,Islamabad,Bronze,Online,2018-12-17
CUST07480,44,Male,Sukkur,Silver,Online,2020-12-12
CUST07481,25,Male,Abbottabad,Silver,Mobile App,2025-07-16
CUST07482,34,Female,Bahawalpur,Platinum,In-Store,2015-08-12
CUST07483,33,Male,Abbottabad,Gold,Online,2021-11-03
CUST07484,36,Male,Karachi,Silver,In-Store,2023-01-09
CUST07485,46,Female,Lahore,Silver,Online,2019-01-31
CUST07486,45,Female,Sialkot,Platinum,Online,2025-08-26
CUST07487,30,Male,Rawalpindi,Bronze,Mobile App,2021-02-28
CUST07488,18,Female,Sargodha,Gold,Online,2017-01-27
CUST07489,40,Male,Karachi,Gold,In-Store,2019-09-18
CUST07490,29,Male,Islamabad,Platinum,Mobile App,2024-07-16
CUST07491,31,Female,Peshawar,Platinum,Online,2024-08-17
CUST07492,40,Female,Rawalpindi,Bronze,Online,2017-04-02
CUST07493,32,Male,Islamabad,Silver,Online,2018-11-23
CUST07494,41,Male,Faisalabad,Bronze,In-Store,2015-08-01
CUST07495,70,Female,Gujranwala,Bronze,Online,2016-03-14
CUST07496,46,Female,Rawalpindi,Gold,Mobile App,2023-03-12
CUST07497,55,Female,Karachi,Gold,Online,2020-11-16
CUST07498,44,Male,Sialkot,Silver,Online,2024-06-21
CUST07499,39,Male,Quetta,Gold,Online,2015-02-28
CUST07500,44,Male,Faisalabad,Bronze,Online,2024-04-14
CUST07501,44,Male,Multan,Silver,Online,2021-12-08
CUST07502,49,Female,Islamabad,Bronze,Mobile App,2015-12-20
CUST07503,38,Male,Karachi,Gold,Online,2022-04-21
CUST07504,20,Male,Gujranwala,Bronze,In-Store,2015-01-27
CUST07505,18,Female,Islamabad,Bronze,In-Store,2025-06-07
CUST07506,43,Male,Abbottabad,Bronze,In-Store,2024-10-04
CUST07507,23,Male,Abbottabad,Bronze,Online,2018-08-11
CUST07508,46,Female,Islamabad,Gold,In-Store,2017-11-01
CUST07509,55,Male,Lahore,Bronze,Mobile App,2015-07-11
CUST07510,35,Female,Sialkot,Bronze,In-Store,2017-05-17
CUST07511,53,Male,Sialkot,Bronze,Online,2021-04-04
CUST07512,41,Male,Karachi,Gold,Mobile App,2024-04-20
CUST07513,38,Male,Faisalabad,Bronze,Mobile App,2016-11-19
CUST07514,38,Female,Lahore,Bronze,In-Store,2018-03-22
CUST07515,27,Male,Karachi,Bronze,In-Store,2017-11-13
CUST07516,25,Female,Rawalpindi,Platinum,Online,2020-06-02
CUST07517,18,Female,Karachi,Silver,Mobile App,2015-03-26
CUST07518,28,Male,Lahore,Bronze,In-Store,2025-03-06
CUST07519,65,Male,Faisalabad,Silver,In-Store,2016-12-27
CUST07520,18,Male,Lahore,Gold,In-Store,2022-08-18
CUST07521,22,Female,Islamabad,Silver,In-Store,2020-07-09
CUST07522,27,Male,Quetta,Silver,Online,2019-10-16
CUST07523,28,Male,Gujranwala,Bronze,Mobile App,2017-08-25
CUST07524,41,Male,Rawalpindi,Silver,In-Store,2020-07-11
CUST07525,30,Male,Multan,Bronze,Mobile App,2020-07-02
CUST07526,35,Male,Islamabad,Bronze,Online,2018-08-14
CUST07527,26,Male,Sukkur,Platinum,In-Store,2020-01-17
CUST07528,31,Female,Karachi,Gold,In-Store,2024-06-05
CUST07529,37,Male,Karachi,Bronze,In-Store,2021-01-11
CUST07530,36,Female,Karachi,Silver,In-Store,2021-02-01
CUST07531,63,Male,Karachi,Gold,In-Store,2019-12-17
CUST07532,37,Male,Multan,Silver,Mobile App,2024-01-05
CUST07533,35,Female,Abbottabad,Silver,In-Store,2020-11-07
CUST07534,18,Female,Multan,Silver,Mobile App,2025-12-23
CUST07535,41,Female,Lahore,Silver,In-Store,2017-05-03
CUST07536,18,Male,Gujranwala,Gold,In-Store,2020-03-08
CUST07537,45,Female,Islamabad,Bronze,Online,2025-11-10
CUST07538,39,Female,Multan,Gold,Mobile App,2015-03-28
CUST07539,48,Other,Rawalpindi,Silver,In-Store,2024-08-26
CUST07540,29,Female,Faisalabad,Bronze,In-Store,2024-10-15
CUST07541,38,Male,Karachi,Bronze,Online,2019-08-28
CUST07542,46,Female,Bahawalpur,Gold,Mobile App,2017-08-26
CUST07543,25,Male,Lahore,Bronze,In-Store,2024-12-24
CUST07544,45,Male,Multan,Silver,Online,2017-10-27
CUST07545,45,Female,Karachi,Bronze,In-Store,2022-04-21
CUST07546,36,Male,Rawalpindi,Silver,In-Store,2018-09-19
CUST07547,58,Male,Sialkot,Bronze,In-Store,2015-01-18
CUST07548,44,Male,Multan,Silver,Online,2025-08-26
CUST07549,18,Male,Islamabad,Silver,Mobile App,2019-02-27
CUST07550,50,Female,Peshawar,Gold,In-Store,2022-02-04
CUST07551,29,Female,Gujranwala,Bronze,Online,2020-05-15
CUST07552,48,Female,Karachi,Bronze,Online,2023-02-17
CUST07553,41,Female,Karachi,Silver,In-Store,2015-08-04
CUST07554,18,Male,Rawalpindi,Gold,In-Store,2016-07-03
CUST07555,45,Female,Rawalpindi,Gold,Mobile App,2025-01-01
CUST07556,35,Male,Karachi,Bronze,In-Store,2019-02-21
CUST07557,32,Female,Peshawar,Bronze,In-Store,2018-07-12
CUST07558,32,Female,Multan,Bronze,In-Store,2017-08-29
CUST07559,48,Other,Islamabad,Bronze,Online,2022-11-04
CUST07560,26,Female,Lahore,Bronze,In-Store,2015-03-14
CUST07561,52,Male,Lahore,Silver,Mobile App,2023-05-29
CUST07562,18,Female,Karachi,Gold,Online,2022-03-20
CUST07563,41,Male,Bahawalpur,Gold,In-Store,2021-11-24
CUST07564,48,Female,Karachi,Bronze,In-Store,2015-02-12
CUST07565,47,Male,Karachi,Bronze,Mobile App,2016-10-20
CUST07566,40,Female,Sialkot,Silver,Online,2024-07-25
CUST07567,35,Female,Rawalpindi,Silver,Online,2025-01-30
CUST07568,30,Male,Gujranwala,Silver,In-Store,2022-03-27
CUST07569,22,Male,Faisalabad,Gold,In-Store,2015-08-31
CUST07570,29,Male,Sukkur,Bronze,Online,2020-11-08
CUST07571,25,Male,Islamabad,Bronze,In-Store,2021-02-27
CUST07572,23,Male,Multan,Silver,Online,2019-11-28
CUST07573,61,Female,Lahore,Silver,Mobile App,2023-09-23
CUST07574,18,Female,Rawalpindi,Bronze,Mobile App,2019-10-20
CUST07575,52,Female,Karachi,Bronze,In-Store,2022-02-09
CUST07576,21,Male,Faisalabad,Platinum,In-Store,2018-06-13
CUST07577,24,Female,Rawalpindi,Gold,Online,2022-11-12
CUST07578,24,Female,Karachi,Silver,In-Store,2022-05-18
CUST07579,23,Male,Karachi,Bronze,Online,2023-05-16
CUST07580,49,Male,Faisalabad,Platinum,In-Store,2021-09-07
CUST07581,45,Female,Quetta,Silver,In-Store,2023-12-13
CUST07582,34,Male,Peshawar,Bronze,In-Store,2018-06-16
CUST07583,73,Male,Quetta,Bronze,Online,2016-03-29
CUST07584,37,Female,Rawalpindi,Bronze,Online,2025-06-18
CUST07585,38,Male,Islamabad,Bronze,In-Store,2024-04-05
CUST07586,29,Female,Peshawar,Silver,In-Store,2019-03-13
CUST07587,27,Male,Lahore,Bronze,In-Store,2022-09-25
CUST07588,31,Male,Multan,Silver,Mobile App,2022-12-20
CUST07589,49,Female,Karachi,Silver,In-Store,2017-08-05
CUST07590,45,Male,Faisalabad,Bronze,In-Store,2019-11-30
CUST07591,54,Male,Quetta,Bronze,Online,2015-11-24
CUST07592,28,Female,Islamabad,Platinum,In-Store,2016-03-25
CUST07593,45,Female,Bahawalpur,Bronze,In-Store,2024-04-02
CUST07594,41,Female,Karachi,Bronze,Mobile App,2024-12-30
CUST07595,43,Female,Lahore,Gold,Online,2018-02-24
CUST07596,26,Female,Peshawar,Gold,In-Store,2023-10-06
CUST07597,24,Male,Gujranwala,Silver,Online,2020-08-25
CUST07598,45,Male,Karachi,Bronze,Online,2016-12-12
CUST07599,49,Male,Karachi,Silver,In-Store,2017-12-07
CUST07600,29,Male,Rawalpindi,Silver,Mobile App,2019-10-09
CUST07601,45,Male,Islamabad,Gold,In-Store,2025-06-16
CUST07602,53,Female,Faisalabad,Bronze,In-Store,2024-05-18
CUST07603,33,Female,Hyderabad,Bronze,In-Store,2020-12-25
CUST07604,19,Male,Lahore,Silver,In-Store,2023-02-02
CUST07605,20,Female,Karachi,Bronze,Online,2022-10-08
CUST07606,29,Female,Peshawar,Silver,In-Store,2022-03-19
CUST07607,32,Male,Faisalabad,Bronze,Online,2025-08-31
CUST07608,37,Male,Faisalabad,Gold,In-Store,2023-12-24
CUST07609,37,Male,Gujranwala,Silver,Online,2015-06-14
CUST07610,34,Male,Hyderabad,Bronze,In-Store,2018-06-29
CUST07611,46,Male,Karachi,Silver,Mobile App,2015-08-23
CUST07612,28,Female,Hyderabad,Gold,Online,2024-04-26
CUST07613,54,Female,Faisalabad,Bronze,In-Store,2015-11-01
CUST07614,50,Female,Sukkur,Gold,In-Store,2024-12-23
CUST07615,49,Male,Multan,Gold,In-Store,2017-09-17
CUST07616,29,Female,Sukkur,Silver,In-Store,2015-08-22
CUST07617,36,Male,Hyderabad,Silver,Online,2018-07-17
CUST07618,47,Male,Islamabad,Silver,In-Store,2025-01-20
CUST07619,35,Male,Peshawar,Silver,In-Store,2018-12-19
CUST07620,28,Male,Multan,Bronze,In-Store,2025-08-12
CUST07621,28,Female,Faisalabad,Bronze,In-Store,2024-05-25
CUST07622,29,Male,Karachi,Silver,In-Store,2019-04-02
CUST07623,22,Male,Karachi,Gold,Online,2019-03-23
CUST07624,75,Female,Islamabad,Bronze,Mobile App,2024-10-15
CUST07625,18,Male,Faisalabad,Bronze,In-Store,2021-06-07
CUST07626,25,Female,Faisalabad,Bronze,Online,2015-08-07
CUST07627,45,Female,Faisalabad,Bronze,Online,2021-10-09
CUST07628,29,Male,Karachi,Silver,In-Store,2022-09-09
CUST07629,33,Male,Gujranwala,Gold,Online,2017-06-01
CUST07630,43,Male,Quetta,Bronze,Online,2020-02-24
CUST07631,51,Female,Hyderabad,Gold,Online,2018-08-30
CUST07632,34,Female,Sukkur,Gold,In-Store,2020-05-10
CUST07633,49,Female,Hyderabad,Silver,In-Store,2022-11-08
CUST07634,18,Female,Peshawar,Bronze,In-Store,2025-01-20
CUST07635,30,Male,Rawalpindi,Bronze,Online,2025-03-24
CUST07636,44,Female,Peshawar,Bronze,Online,2021-11-10
CUST07637,63,Female,Lahore,Bronze,Online,2019-04-15
CUST07638,25,Male,Bahawalpur,Silver,Online,2024-11-04
CUST07639,23,Female,Peshawar,Bronze,In-Store,2020-07-27
CUST07640,42,Female,Multan,Silver,In-Store,2016-12-27
CUST07641,38,Female,Multan,Gold,In-Store,2017-03-27
CUST07642,28,Female,Peshawar,Bronze,Online,2022-11-17
CUST07643,22,Female,Peshawar,Gold,In-Store,2020-11-21
CUST07644,31,Female,Karachi,Bronze,In-Store,2017-07-31
CUST07645,44,Male,Rawalpindi,Silver,In-Store,2020-01-13
CUST07646,33,Female,Abbottabad,Gold,In-Store,2016-10-10
CUST07647,53,Female,Sialkot,Silver,Mobile App,2024-11-21
CUST07648,36,Female,Lahore,Gold,In-Store,2024-07-22
CUST07649,45,Female,Rawalpindi,Gold,Mobile App,2025-07-29
CUST07650,41,Male,Rawalpindi,Bronze,Online,2021-07-03
CUST07651,32,Male,Abbottabad,Silver,Mobile App,2019-02-12
CUST07652,48,Male,Sargodha,Bronze,Online,2016-07-27
CUST07653,22,Male,Karachi,Platinum,In-Store,2021-04-01
CUST07654,30,Female,Lahore,Platinum,In-Store,2020-12-16
CUST07655,32,Male,Karachi,Bronze,In-Store,2019-12-10
CUST07656,42,Male,Lahore,Gold,In-Store,2022-02-15
CUST07657,46,Female,Rawalpindi,Bronze,In-Store,2019-04-11
CUST07658,27,Female,Multan,Gold,Online,2024-11-14
CUST07659,25,Male,Gujranwala,Bronze,Online,2025-01-31
CUST07660,39,Male,Karachi,Gold,In-Store,2017-02-04
CUST07661,18,Female,Lahore,Bronze,In-Store,2015-05-21
CUST07662,51,Male,Multan,Gold,Online,2017-01-22
CUST07663,35,Female,Rawalpindi,Silver,In-Store,2017-12-25
CUST07664,22,Female,Islamabad,Gold,In-Store,2022-12-03
CUST07665,22,Female,Lahore,Bronze,Online,2017-06-16
CUST07666,42,Male,Quetta,Gold,In-Store,2019-06-03
CUST07667,41,Female,Lahore,Silver,In-Store,2019-09-12
CUST07668,28,Male,Peshawar,Bronze,In-Store,2022-11-08
CUST07669,36,Female,Bahawalpur,Bronze,In-Store,2020-04-03
CUST07670,23,Male,Lahore,Bronze,In-Store,2017-03-11
CUST07671,34,Male,Quetta,Silver,Online,2024-02-07
CUST07672,57,Female,Gujranwala,Bronze,Online,2022-01-06
CUST07673,65,Male,Peshawar,Gold,Mobile App,2023-10-14
CUST07674,35,Male,Islamabad,Gold,In-Store,2017-03-25
CUST07675,43,Male,Lahore,Bronze,In-Store,2025-05-25
CUST07676,43,Female,Gujranwala,Bronze,Online,2019-08-10
CUST07677,18,Male,Islamabad,Platinum,Online,2020-06-03
CUST07678,23,Male,Gujranwala,Silver,In-Store,2024-12-21
CUST07679,18,Male,Hyderabad,Silver,In-Store,2021-12-30
CUST07680,43,Female,Sukkur,Silver,In-Store,2017-06-14
CUST07681,63,Female,Gujranwala,Bronze,Online,2022-08-21
CUST07682,51,Male,Bahawalpur,Gold,Online,2017-05-29
CUST07683,38,Male,Bahawalpur,Silver,In-Store,2019-04-24
CUST07684,36,Female,Faisalabad,Bronze,Online,2022-09-19
CUST07685,33,Male,Lahore,Silver,Online,2022-08-26
CUST07686,51,Other,Lahore,Gold,In-Store,2017-08-22
CUST07687,40,Male,Islamabad,Gold,Online,2015-06-26
CUST07688,38,Male,Lahore,Gold,In-Store,2021-02-17
CUST07689,23,Male,Hyderabad,Bronze,Online,2015-03-29
CUST07690,45,Female,Hyderabad,Bronze,In-Store,2021-05-12
CUST07691,36,Male,Rawalpindi,Gold,Online,2019-08-18
CUST07692,43,Male,Gujranwala,Gold,Online,2024-07-03
CUST07693,50,Male,Peshawar,Gold,In-Store,2025-06-08
CUST07694,18,Male,Multan,Platinum,Mobile App,2015-08-02
CUST07695,34,Male,Gujranwala,Bronze,Online,2024-09-09
CUST07696,32,Male,Gujranwala,Silver,Online,2025-03-28
CUST07697,31,Female,Gujranwala,Silver,In-Store,2021-08-27
CUST07698,23,Male,Faisalabad,Bronze,Online,2022-06-04
CUST07699,28,Male,Islamabad,Silver,Online,2016-12-13
CUST07700,23,Other,Islamabad,Platinum,In-Store,2024-06-10
CUST07701,48,Female,Peshawar,Platinum,In-Store,2015-02-12
CUST07702,42,Other,Bahawalpur,Silver,Mobile App,2019-12-05
CUST07703,42,Male,Quetta,Bronze,Online,2025-08-01
CUST07704,18,Male,Gujranwala,Gold,In-Store,2016-07-24
CUST07705,63,Male,Lahore,Gold,Mobile App,2019-07-25
CUST07706,32,Female,Rawalpindi,Silver,In-Store,2024-06-28
CUST07707,60,Female,Sialkot,Silver,Online,2025-10-12
CUST07708,47,Female,Sukkur,Bronze,In-Store,2019-07-16
CUST07709,34,Male,Faisalabad,Bronze,In-Store,2016-08-30
CUST07710,64,Female,Karachi,Bronze,In-Store,2021-01-05
CUST07711,45,Female,Sukkur,Silver,In-Store,2022-08-16
CUST07712,35,Female,Karachi,Bronze,Mobile App,2019-05-10
CUST07713,32,Female,Faisalabad,Silver,Mobile App,2023-02-28
CUST07714,51,Female,Rawalpindi,Bronze,In-Store,2015-11-03
CUST07715,31,Male,Sargodha,Gold,Mobile App,2016-08-28
CUST07716,33,Female,Karachi,Bronze,Mobile App,2017-06-04
CUST07717,30,Male,Peshawar,Silver,In-Store,2018-02-05
CUST07718,28,Female,Islamabad,Bronze,In-Store,2025-06-30
CUST07719,28,Male,Rawalpindi,Silver,In-Store,2021-09-24
CUST07720,61,Female,Rawalpindi,Bronze,In-Store,2021-07-22
CUST07721,51,Male,Islamabad,Bronze,In-Store,2023-11-04
CUST07722,41,Male,Sukkur,Silver,In-Store,2020-08-10
CUST07723,30,Female,Quetta,Silver,Online,2021-02-11
CUST07724,30,Female,Sukkur,Bronze,Online,2015-06-06
CUST07725,33,Female,Gujranwala,Platinum,In-Store,2023-09-20
CUST07726,61,Female,Rawalpindi,Gold,In-Store,2024-08-23
CUST07727,41,Male,Karachi,Silver,Mobile App,2021-08-20
CUST07728,47,Male,Lahore,Platinum,In-Store,2025-10-28
CUST07729,40,Male,Islamabad,Gold,In-Store,2023-01-30
CUST07730,26,Male,Karachi,Silver,In-Store,2015-09-14
CUST07731,39,Male,Karachi,Platinum,Online,2016-04-26
CUST07732,24,Male,Karachi,Silver,In-Store,2023-02-06
CUST07733,53,Other,Rawalpindi,Bronze,Online,2023-01-04
CUST07734,28,Male,Lahore,Bronze,In-Store,2025-07-21
CUST07735,30,Female,Lahore,Bronze,In-Store,2019-02-12
CUST07736,48,Female,Rawalpindi,Bronze,Online,2025-03-26
CUST07737,28,Female,Lahore,Bronze,In-Store,2022-04-23
CUST07738,35,Female,Karachi,Silver,Online,2022-03-12
CUST07739,18,Female,Sialkot,Silver,Online,2022-02-09
CUST07740,33,Female,Sukkur,Bronze,Online,2020-12-20
CUST07741,45,Male,Islamabad,Silver,Mobile App,2015-08-16
CUST07742,29,Male,Rawalpindi,Silver,In-Store,2015-10-06
CUST07743,45,Female,Lahore,Platinum,In-Store,2020-07-03
CUST07744,37,Male,Rawalpindi,Silver,In-Store,2020-12-22
CUST07745,52,Female,Karachi,Platinum,Mobile App,2023-05-14
CUST07746,28,Male,Rawalpindi,Gold,Online,2024-07-30
CUST07747,34,Female,Rawalpindi,Silver,Mobile App,2020-02-04
CUST07748,18,Male,Islamabad,Bronze,Mobile App,2016-09-02
CUST07749,36,Female,Sukkur,Gold,Mobile App,2022-01-28
CUST07750,32,Female,Rawalpindi,Bronze,In-Store,2016-09-07
CUST07751,50,Female,Karachi,Bronze,In-Store,2019-07-12
CUST07752,29,Male,Sialkot,Gold,In-Store,2023-12-07
CUST07753,32,Female,Karachi,Silver,In-Store,2023-12-26
CUST07754,29,Male,Karachi,Bronze,In-Store,2025-08-29
CUST07755,38,Male,Islamabad,Bronze,Mobile App,2021-05-20
CUST07756,63,Female,Gujranwala,Gold,Online,2015-12-01
CUST07757,18,Male,Sargodha,Bronze,Online,2024-11-15
CUST07758,37,Male,Peshawar,Gold,Online,2016-09-04
CUST07759,53,Female,Sukkur,Silver,In-Store,2019-07-26
CUST07760,31,Male,Multan,Gold,In-Store,2019-05-25
CUST07761,44,Male,Lahore,Silver,Online,2022-03-03
CUST07762,53,Female,Faisalabad,Platinum,In-Store,2025-04-23
CUST07763,34,Female,Quetta,Gold,In-Store,2021-10-10
CUST07764,29,Male,Karachi,Bronze,In-Store,2015-12-25
CUST07765,50,Male,Rawalpindi,Silver,Online,2016-09-07
CUST07766,44,Other,Karachi,Platinum,In-Store,2015-06-01
CUST07767,37,Female,Islamabad,Bronze,Mobile App,2018-09-11
CUST07768,45,Female,Faisalabad,Silver,In-Store,2025-03-02
CUST07769,50,Male,Quetta,Silver,In-Store,2015-07-14
CUST07770,37,Female,Islamabad,Bronze,In-Store,2019-09-23
CUST07771,41,Female,Karachi,Bronze,In-Store,2022-08-27
CUST07772,44,Male,Faisalabad,Bronze,Online,2021-05-01
CUST07773,31,Female,Karachi,Silver,Online,2023-02-12
CUST07774,53,Male,Karachi,Gold,In-Store,2018-11-16
CUST07775,24,Male,Quetta,Silver,In-Store,2025-02-03
CUST07776,36,Female,Multan,Bronze,In-Store,2021-12-17
CUST07777,47,Male,Faisalabad,Bronze,Online,2015-11-10
CUST07778,24,Female,Lahore,Silver,Online,2020-11-05
CUST07779,49,Female,Bahawalpur,Bronze,Mobile App,2020-12-07
CUST07780,40,Female,Hyderabad,Bronze,In-Store,2015-03-13
CUST07781,55,Male,Hyderabad,Bronze,In-Store,2018-02-14
CUST07782,45,Female,Karachi,Silver,In-Store,2016-12-15
CUST07783,35,Female,Karachi,Gold,Online,2025-10-12
CUST07784,41,Male,Rawalpindi,Silver,Online,2015-08-06
CUST07785,41,Female,Lahore,Bronze,Online,2021-05-18
CUST07786,64,Male,Islamabad,Bronze,In-Store,2016-02-29
CUST07787,39,Female,Quetta,Bronze,Online,2017-03-19
CUST07788,36,Female,Sargodha,Bronze,Online,2016-10-09
CUST07789,35,Female,Multan,Silver,In-Store,2025-06-01
CUST07790,40,Male,Karachi,Platinum,Mobile App,2024-12-28
CUST07791,23,Female,Karachi,Bronze,In-Store,2025-01-01
CUST07792,33,Male,Lahore,Bronze,In-Store,2017-04-19
CUST07793,24,Female,Karachi,Silver,In-Store,2015-03-05
CUST07794,26,Female,Karachi,Silver,In-Store,2025-11-24
CUST07795,48,Female,Karachi,Bronze,In-Store,2019-03-13
CUST07796,38,Female,Lahore,Bronze,Online,2024-12-06
CUST07797,28,Female,Karachi,Silver,In-Store,2021-08-21
CUST07798,36,Female,Bahawalpur,Silver,Online,2019-09-07
CUST07799,34,Female,Faisalabad,Silver,In-Store,2023-01-08
CUST07800,38,Male,Hyderabad,Gold,In-Store,2015-10-28
CUST07801,18,Female,Peshawar,Bronze,Mobile App,2025-02-02
CUST07802,23,Female,Rawalpindi,Silver,Mobile App,2025-08-10
CUST07803,19,Female,Rawalpindi,Silver,In-Store,2019-01-18
CUST07804,26,Female,Quetta,Bronze,In-Store,2023-03-25
CUST07805,28,Female,Islamabad,Gold,In-Store,2017-08-21
CUST07806,24,Male,Faisalabad,Bronze,In-Store,2018-07-18
CUST07807,47,Female,Karachi,Silver,In-Store,2020-05-07
CUST07808,61,Male,Gujranwala,Silver,In-Store,2017-12-25
CUST07809,48,Female,Islamabad,Bronze,In-Store,2022-05-19
CUST07810,30,Male,Lahore,Bronze,In-Store,2024-09-29
CUST07811,40,Female,Sialkot,Silver,In-Store,2023-01-03
CUST07812,37,Male,Karachi,Bronze,In-Store,2023-08-09
CUST07813,30,Female,Sargodha,Silver,In-Store,2025-04-03
CUST07814,55,Female,Peshawar,Silver,In-Store,2017-04-19
CUST07815,64,Female,Sialkot,Gold,In-Store,2018-04-20
CUST07816,18,Male,Karachi,Bronze,Online,2017-04-24
CUST07817,56,Female,Faisalabad,Gold,In-Store,2017-06-26
CUST07818,30,Female,Karachi,Silver,Online,2023-10-20
CUST07819,34,Male,Islamabad,Silver,Mobile App,2022-02-13
CUST07820,41,Male,Quetta,Platinum,Mobile App,2024-07-16
CUST07821,58,Female,Lahore,Silver,In-Store,2025-11-20
