store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
ST04,SKU02386,129,34,14,2025-09-01
ST26,SKU03281,379,66,17,2025-05-19
ST13,SKU00598,354,98,28,2025-09-02
ST15,SKU01874,142,31,14,2025-06-02
ST17,SKU00628,0,33,9,2025-08-31
ST04,SKU00539,0,61,29,2025-09-27
ST29,SKU04160,408,98,43,2025-07-12
ST14,SKU02104,250,70,31,2025-08-06
ST13,SKU00628,0,52,11,2025-10-02
ST06,SKU01766,202,40,10,2025-09-01
ST21,SKU00972,157,47,11,2025-07-01
ST19,SKU03467,189,51,19,2025-08-11
ST12,SKU00837,241,65,32,2025-07-11
ST20,SKU00169,0,60,30,2025-09-01
ST28,SKU00521,371,70,27,2025-07-11
ST02,SKU01021,0,66,18,2025-09-30
ST16,SKU04046,0,70,23,2025-09-07
ST10,SKU02675,203,66,17,2025-05-06
ST16,SKU01851,220,62,22,2025-05-07
ST13,SKU03105,277,68,19,2025-08-02
ST22,SKU03961,194,45,15,2025-07-30
ST11,SKU00190,0,26,11,2025-08-09
ST15,SKU02946,113,31,7,2025-06-11
ST26,SKU04350,0,31,15,2025-08-06
ST06,SKU04160,153,26,7,2025-06-19
ST22,SKU04401,268,72,29,2025-08-11
ST09,SKU00506,0,46,16,2025-09-10
ST04,SKU04305,0,44,22,2025-08-07
ST23,SKU00650,235,71,28,2025-06-18
ST07,SKU03935,111,34,12,2025-07-06
ST27,SKU01911,294,96,19,2025-05-17
ST11,SKU02534,430,79,21,2025-07-24
ST11,SKU01903,471,86,39,2025-08-18
ST20,SKU01877,334,84,28,2025-05-14
ST06,SKU04499,273,73,22,2025-08-13
ST30,SKU04318,0,41,18,2025-09-21
ST02,SKU00589,284,61,22,2025-08-07
ST01,SKU01224,546,100,43,2025-05-25
ST23,SKU04145,193,55,20,2025-05-13
ST08,SKU02075,369,70,31,2025-08-01
ST05,SKU03737,239,49,15,2025-08-06
ST05,SKU00920,0,51,24,2025-08-06
ST06,SKU04996,210,65,19,2025-05-25
ST24,SKU04280,0,80,17,2025-08-05
ST04,SKU03436,243,73,20,2025-07-26
ST07,SKU04636,259,63,17,2025-08-10
ST07,SKU01017,208,38,14,2025-08-14
ST14,SKU04532,124,25,10,2025-05-22
ST02,SKU04048,519,92,21,2025-06-17
ST19,SKU03230,320,94,23,2025-08-03
ST12,SKU03171,0,92,41,2025-08-21
ST22,SKU03476,0,23,9,2025-10-05
ST09,SKU03053,0,80,28,2025-08-22
ST12,SKU00598,227,41,18,2025-06-24
ST04,SKU02408,287,51,16,2025-08-20
ST30,SKU03548,497,92,40,2025-05-09
ST01,SKU01792,422,76,25,2025-07-01
ST28,SKU01317,0,23,8,2025-08-20
ST24,SKU02640,0,28,8,2025-09-22
ST11,SKU02194,129,40,17,2025-08-04
ST19,SKU00342,144,45,17,2025-07-08
ST06,SKU03884,311,95,43,2025-07-31
ST04,SKU02075,271,51,18,2025-07-30
ST04,SKU02683,0,37,8,2025-08-20
ST12,SKU00002,0,24,6,2025-08-19
ST15,SKU02681,423,84,25,2025-06-29
ST16,SKU03257,510,87,18,2025-06-17
ST17,SKU03057,0,89,20,2025-09-03
ST16,SKU04646,0,87,22,2025-09-26
ST15,SKU03744,372,65,13,2025-06-16
ST16,SKU00445,0,46,20,2025-08-28
ST11,SKU00445,0,73,35,2025-09-04
ST20,SKU01339,239,40,19,2025-08-24
ST01,SKU00538,0,56,26,2025-10-11
ST02,SKU02950,0,63,21,2025-09-21
ST19,SKU04958,325,89,34,2025-07-11
ST17,SKU02700,293,89,44,2025-05-21
ST20,SKU04249,405,94,30,2025-08-28
ST21,SKU01770,165,40,12,2025-06-18
ST10,SKU01677,0,43,18,2025-08-07
ST13,SKU02840,0,87,32,2025-09-29
ST18,SKU04757,136,39,8,2025-06-28
ST19,SKU04919,242,44,19,2025-06-17
ST09,SKU03634,323,77,19,2025-07-03
ST30,SKU02567,262,78,38,2025-05-14
ST01,SKU00105,166,37,17,2025-06-24
ST16,SKU02580,285,54,15,2025-05-20
ST07,SKU03362,258,54,23,2025-06-02
ST03,SKU04305,0,27,8,2025-08-23
ST06,SKU02055,501,87,39,2025-07-07
ST23,SKU00551,367,98,30,2025-07-10
ST19,SKU03491,202,44,13,2025-06-09
ST08,SKU00462,254,52,14,2025-06-15
ST24,SKU02449,0,44,15,2025-08-22
ST20,SKU02526,0,67,21,2025-10-11
ST02,SKU03991,426,93,45,2025-05-25
ST29,SKU00932,393,85,30,2025-08-09
ST14,SKU00893,0,96,25,2025-08-18
ST10,SKU03546,0,81,36,2025-09-14
ST24,SKU03935,443,85,28,2025-05-06
ST26,SKU03578,0,75,35,2025-09-04
ST28,SKU03744,434,85,18,2025-07-21
ST20,SKU02930,0,78,28,2025-09-24
ST02,SKU00069,288,49,17,2025-07-21
ST02,SKU01582,109,31,8,2025-06-04
ST22,SKU00585,236,60,30,2025-08-16
ST02,SKU01592,112,27,13,2025-08-23
ST01,SKU02626,283,56,19,2025-05-21
ST13,SKU04142,78,25,6,2025-08-06
ST13,SKU01649,272,72,23,2025-07-19
ST08,SKU00083,102,33,13,2025-07-03
ST22,SKU01457,383,87,20,2025-08-04
ST05,SKU01370,0,33,15,2025-10-11
ST07,SKU02355,0,85,25,2025-09-19
ST30,SKU01547,0,46,13,2025-09-21
ST05,SKU01677,0,86,25,2025-08-24
ST18,SKU01986,306,58,20,2025-06-14
ST20,SKU01678,109,32,11,2025-06-24
ST21,SKU04048,355,80,29,2025-07-31
ST23,SKU01662,0,98,41,2025-08-19
ST01,SKU04273,0,64,16,2025-09-30
ST06,SKU00932,281,61,26,2025-05-18
ST22,SKU02794,244,48,24,2025-06-24
ST03,SKU02747,0,56,24,2025-09-01
ST01,SKU04741,80,25,6,2025-08-25
ST12,SKU02381,0,92,29,2025-08-07
ST25,SKU00598,271,75,34,2025-05-15
ST04,SKU02648,0,94,28,2025-09-16
ST17,SKU03749,201,37,8,2025-07-03
ST01,SKU04798,382,93,30,2025-09-02
ST09,SKU03907,0,73,27,2025-08-28
ST09,SKU01171,296,54,15,2025-08-27
ST22,SKU04756,0,33,15,2025-08-07
ST30,SKU00507,324,64,15,2025-08-17
ST03,SKU02408,238,52,22,2025-06-13
ST25,SKU00628,0,81,38,2025-08-16
ST16,SKU04348,0,95,38,2025-08-31
ST28,SKU03822,356,68,26,2025-07-16
ST03,SKU01356,93,20,8,2025-07-15
ST17,SKU02630,298,66,22,2025-08-03
ST14,SKU01675,226,38,15,2025-06-29
ST04,SKU00083,486,93,35,2025-06-14
ST27,SKU01179,129,38,8,2025-05-30
ST15,SKU00251,155,30,11,2025-07-06
ST29,SKU03935,69,20,9,2025-05-09
ST15,SKU00539,0,29,13,2025-10-06
ST30,SKU02983,0,73,24,2025-09-02
ST12,SKU00775,232,56,17,2025-06-22
ST02,SKU03709,449,92,39,2025-05-29
ST08,SKU02268,0,32,9,2025-10-07
ST07,SKU02534,217,58,16,2025-06-02
ST07,SKU01903,322,62,26,2025-07-13
ST22,SKU03259,0,73,26,2025-10-10
ST12,SKU00721,421,73,19,2025-07-18
ST13,SKU04018,466,78,17,2025-08-12
ST14,SKU04425,404,74,34,2025-07-01
ST20,SKU03251,272,53,25,2025-07-13
ST09,SKU01396,379,68,26,2025-05-18
ST19,SKU02302,327,83,19,2025-08-17
ST30,SKU04212,71,23,5,2025-07-08
ST18,SKU03092,396,79,18,2025-08-11
ST21,SKU03991,340,72,34,2025-08-29
ST26,SKU00140,218,71,23,2025-06-13
ST27,SKU00484,0,75,18,2025-09-25
ST06,SKU03935,295,83,19,2025-08-24
ST06,SKU00177,0,39,8,2025-10-08
ST08,SKU00386,94,23,8,2025-06-08
ST17,SKU02969,243,58,16,2025-06-18
ST28,SKU02386,248,73,30,2025-05-24
ST14,SKU01068,95,25,12,2025-08-03
ST23,SKU01441,147,44,13,2025-06-03
ST04,SKU01179,369,68,32,2025-08-13
ST24,SKU03362,176,44,19,2025-05-29
ST13,SKU02722,238,43,15,2025-05-19
ST27,SKU02463,135,38,16,2025-05-17
ST21,SKU00069,142,36,12,2025-06-29
ST20,SKU02763,70,20,5,2025-08-31
ST21,SKU01582,215,37,8,2025-07-29
ST26,SKU04757,505,93,37,2025-07-31
ST23,SKU00507,414,74,20,2025-07-04
ST21,SKU01592,81,23,6,2025-07-03
ST22,SKU04140,0,74,36,2025-09-02
ST20,SKU02630,291,49,15,2025-07-18
ST26,SKU03840,0,45,12,2025-08-23
ST18,SKU04551,0,94,21,2025-09-14
ST18,SKU01138,0,65,30,2025-08-05
ST06,SKU03837,121,27,7,2025-07-19
ST16,SKU03425,0,71,17,2025-08-04
ST30,SKU01857,415,84,37,2025-05-28
ST26,SKU03535,0,24,9,2025-08-13
ST17,SKU00551,118,29,11,2025-05-18
ST04,SKU00386,420,80,19,2025-07-23
ST23,SKU04105,0,49,13,2025-09-18
ST24,SKU00936,213,60,28,2025-06-11
ST17,SKU01224,314,85,36,2025-06-22
ST13,SKU01915,318,100,44,2025-06-17
ST02,SKU02446,120,28,7,2025-08-31
ST23,SKU00376,0,80,23,2025-08-10
ST24,SKU02503,0,29,8,2025-09-03
ST06,SKU01017,239,63,31,2025-08-05
ST18,SKU01781,254,47,16,2025-06-13
ST09,SKU02331,101,29,8,2025-07-15
ST03,SKU00584,114,33,11,2025-06-26
ST15,SKU00264,0,97,28,2025-08-10
ST18,SKU03467,112,23,6,2025-07-08
ST04,SKU04245,0,57,20,2025-08-31
ST24,SKU00190,0,86,34,2025-08-09
ST29,SKU03362,439,80,33,2025-08-08
ST18,SKU04955,195,34,8,2025-07-30
ST26,SKU01986,261,69,28,2025-06-16
ST10,SKU01423,576,100,47,2025-06-20
ST02,SKU01775,0,43,20,2025-10-05
ST07,SKU04153,98,24,12,2025-07-04
ST12,SKU04018,172,32,14,2025-05-31
ST24,SKU02534,399,74,35,2025-05-11
ST16,SKU04670,274,53,20,2025-05-13
ST11,SKU04670,325,76,26,2025-06-10
ST14,SKU03907,0,69,25,2025-09-29
ST14,SKU01171,265,65,16,2025-08-20
ST06,SKU03362,183,34,8,2025-07-16
ST14,SKU02897,384,73,34,2025-05-09
ST17,SKU00105,429,77,32,2025-07-29
ST06,SKU00240,375,68,18,2025-08-31
ST03,SKU01179,226,41,19,2025-07-20
ST14,SKU03108,165,44,9,2025-05-25
ST24,SKU04953,121,30,8,2025-08-23
ST13,SKU03281,463,94,19,2025-08-17
ST11,SKU02740,0,59,24,2025-08-13
ST10,SKU01152,0,35,14,2025-09-04
ST18,SKU01971,411,99,25,2025-08-14
ST27,SKU00342,172,47,17,2025-06-11
ST12,SKU02969,267,78,18,2025-07-28
ST09,SKU01751,0,66,21,2025-08-04
ST12,SKU00699,412,72,30,2025-06-14
ST01,SKU03619,85,28,13,2025-08-09
ST26,SKU01413,166,45,12,2025-07-24
ST30,SKU04265,403,73,24,2025-08-13
ST24,SKU02194,91,26,11,2025-08-03
ST14,SKU01396,102,29,12,2025-06-10
ST17,SKU02626,225,41,17,2025-07-17
ST17,SKU02546,243,77,29,2025-07-14
ST03,SKU00386,202,51,14,2025-08-25
ST14,SKU03292,0,40,13,2025-09-09
ST06,SKU04046,0,94,20,2025-08-08
ST06,SKU01851,178,46,12,2025-05-16
ST21,SKU02446,265,71,17,2025-07-27
ST04,SKU03230,119,31,8,2025-05-24
ST26,SKU04157,0,92,20,2025-09-04
ST03,SKU00484,0,30,14,2025-08-29
ST29,SKU02534,518,87,24,2025-08-21
ST29,SKU01903,562,94,22,2025-07-14
ST05,SKU01567,145,31,15,2025-06-30
ST15,SKU00462,129,22,5,2025-07-10
ST17,SKU01441,351,66,20,2025-08-03
ST05,SKU02566,113,32,9,2025-05-14
ST14,SKU02999,130,40,15,2025-06-19
ST12,SKU04566,347,76,30,2025-06-19
ST24,SKU00445,0,45,13,2025-08-21
ST17,SKU04273,0,69,19,2025-08-15
ST09,SKU00598,308,100,44,2025-06-28
ST13,SKU04350,0,70,17,2025-08-20
ST03,SKU02463,268,80,33,2025-07-15
ST10,SKU00254,0,62,13,2025-08-20
ST17,SKU04741,223,51,20,2025-07-08
ST22,SKU01770,412,93,34,2025-07-18
ST05,SKU04562,0,47,11,2025-08-06
ST09,SKU04596,0,97,43,2025-08-17
ST10,SKU02710,384,64,15,2025-07-02
ST06,SKU02576,87,26,13,2025-06-20
ST16,SKU04771,364,63,28,2025-05-06
ST13,SKU04741,344,77,19,2025-06-19
ST20,SKU00105,420,91,45,2025-05-12
ST19,SKU01052,288,67,32,2025-07-24
ST29,SKU04953,173,37,15,2025-08-06
ST10,SKU04016,0,79,23,2025-09-14
ST26,SKU00498,267,57,16,2025-05-22
ST13,SKU04798,189,37,11,2025-08-30
ST05,SKU03876,0,92,28,2025-09-11
ST18,SKU04958,367,86,30,2025-07-04
ST30,SKU01685,0,28,13,2025-08-05
ST25,SKU04018,452,91,31,2025-07-20
ST15,SKU00083,126,27,6,2025-07-10
ST21,SKU01775,0,84,33,2025-10-07
ST30,SKU00855,139,28,13,2025-07-31
ST22,SKU04561,327,64,21,2025-07-08
ST06,SKU02534,448,85,34,2025-08-09
ST06,SKU01903,257,74,31,2025-05-29
ST09,SKU01827,262,44,9,2025-07-05
ST17,SKU00020,0,99,42,2025-08-24
ST16,SKU04461,437,82,20,2025-07-29
ST16,SKU03376,139,43,20,2025-07-12
ST26,SKU03467,306,68,22,2025-06-12
ST16,SKU04414,383,74,36,2025-07-22
ST29,SKU02194,217,38,14,2025-08-21
ST02,SKU02104,320,73,20,2025-07-28
ST25,SKU03323,0,42,19,2025-09-08
ST20,SKU02626,165,29,14,2025-05-26
ST20,SKU02546,457,85,24,2025-07-02
ST27,SKU04321,0,75,20,2025-10-10
ST06,SKU04953,307,56,15,2025-06-07
ST21,SKU02923,0,92,24,2025-09-01
ST22,SKU04753,450,100,21,2025-08-15
ST14,SKU02331,359,84,30,2025-05-08
ST20,SKU01441,219,59,21,2025-07-26
ST25,SKU02969,418,80,25,2025-08-31
ST29,SKU01048,0,60,17,2025-09-17
ST10,SKU02248,207,35,13,2025-08-15
ST05,SKU02911,142,28,7,2025-08-21
ST23,SKU00032,118,25,7,2025-06-02
ST18,SKU00402,287,60,20,2025-06-06
ST12,SKU00105,156,29,7,2025-05-24
ST04,SKU00369,0,67,15,2025-08-04
ST07,SKU02176,0,38,13,2025-09-26
ST15,SKU01179,213,70,18,2025-09-02
ST10,SKU04319,66,22,7,2025-07-10
ST17,SKU03375,205,38,16,2025-07-23
ST01,SKU01438,0,77,29,2025-08-13
ST30,SKU01030,0,85,40,2025-10-10
ST02,SKU04913,0,50,20,2025-08-05
ST05,SKU01347,432,96,48,2025-05-18
ST13,SKU03375,283,60,18,2025-05-24
ST30,SKU03600,117,35,17,2025-05-25
ST18,SKU01733,347,58,15,2025-08-17
ST08,SKU04107,286,82,27,2025-07-19
ST08,SKU04710,0,43,13,2025-10-05
ST19,SKU00767,301,51,18,2025-07-15
ST27,SKU00976,0,40,18,2025-09-02
ST25,SKU04566,139,30,12,2025-08-20
ST23,SKU03975,357,82,24,2025-07-25
ST10,SKU03428,160,29,11,2025-05-27
ST27,SKU04041,0,87,38,2025-10-02
ST10,SKU02660,0,32,15,2025-08-16
ST15,SKU00386,353,90,19,2025-07-14
ST07,SKU04670,264,85,33,2025-08-25
ST21,SKU00416,0,75,18,2025-08-21
ST27,SKU00740,336,60,25,2025-07-07
ST08,SKU00965,410,86,18,2025-06-12
ST11,SKU00363,0,30,14,2025-09-11
ST28,SKU01179,91,30,13,2025-06-18
ST28,SKU01558,269,88,28,2025-05-10
ST28,SKU02268,0,58,29,2025-08-29
ST15,SKU02463,69,22,10,2025-06-06
ST01,SKU03092,109,34,10,2025-07-06
ST12,SKU04798,405,81,17,2025-07-24
ST17,SKU02484,0,92,46,2025-09-08
ST29,SKU01274,0,72,34,2025-08-17
ST16,SKU03600,72,22,7,2025-05-26
ST15,SKU02253,392,79,22,2025-05-21
ST30,SKU00421,128,26,13,2025-05-21
ST22,SKU02386,319,74,29,2025-06-02
ST05,SKU01507,0,49,18,2025-08-31
ST21,SKU02104,292,91,23,2025-08-20
ST22,SKU00539,0,24,9,2025-10-08
ST16,SKU00592,84,26,7,2025-07-23
ST28,SKU00484,0,86,39,2025-08-23
ST26,SKU04958,345,75,27,2025-05-25
ST14,SKU00598,98,30,11,2025-08-22
ST25,SKU00105,269,84,25,2025-07-27
ST26,SKU03812,0,27,7,2025-08-05
ST16,SKU02436,323,68,14,2025-05-12
ST11,SKU02436,139,24,10,2025-07-26
ST04,SKU01762,218,71,30,2025-05-24
ST09,SKU03088,0,79,26,2025-08-18
ST28,SKU02463,292,75,32,2025-08-02
ST09,SKU04118,208,69,14,2025-05-08
ST01,SKU01781,151,26,12,2025-06-09
ST26,SKU03491,519,91,21,2025-07-04
ST28,SKU04245,0,43,16,2025-10-05
ST08,SKU00012,363,65,17,2025-09-01
ST23,SKU03290,374,65,16,2025-06-17
ST07,SKU04771,240,42,11,2025-07-26
ST09,SKU04142,324,66,14,2025-07-15
ST09,SKU01828,447,95,24,2025-06-24
ST23,SKU00858,318,76,37,2025-06-18
ST08,SKU03907,0,25,11,2025-08-26
ST20,SKU02484,0,52,16,2025-09-10
ST08,SKU01171,515,88,27,2025-06-05
ST02,SKU02833,0,78,27,2025-08-05
ST14,SKU01827,220,37,14,2025-06-07
ST11,SKU02014,218,52,20,2025-05-14
ST14,SKU02223,259,77,24,2025-08-26
ST08,SKU03108,181,41,14,2025-08-01
ST01,SKU04955,473,82,24,2025-08-14
ST06,SKU02954,0,58,16,2025-10-10
ST06,SKU01547,0,55,21,2025-08-17
ST30,SKU01834,250,52,19,2025-05-26
ST17,SKU00032,363,62,31,2025-08-17
ST14,SKU00706,349,87,35,2025-05-20
ST23,SKU00421,379,86,18,2025-07-08
ST07,SKU04461,298,72,23,2025-07-23
ST19,SKU04249,117,33,14,2025-06-09
ST20,SKU02255,153,44,14,2025-07-28
ST04,SKU00012,176,50,25,2025-07-27
ST10,SKU02425,356,92,32,2025-05-31
ST09,SKU01542,249,60,18,2025-09-01
ST16,SKU00150,446,85,36,2025-05-21
ST03,SKU00986,255,56,23,2025-05-23
ST15,SKU04653,232,74,37,2025-06-17
ST25,SKU04798,225,62,29,2025-06-24
ST24,SKU04158,199,47,10,2025-06-07
ST24,SKU04352,483,98,45,2025-05-10
ST03,SKU03036,88,21,10,2025-06-29
ST30,SKU04106,173,39,15,2025-07-20
ST09,SKU01189,0,49,16,2025-09-28
ST26,SKU04321,0,58,23,2025-08-13
ST08,SKU01396,405,78,37,2025-07-08
ST03,SKU04381,0,65,23,2025-08-16
ST03,SKU04107,383,88,19,2025-07-21
ST19,SKU02826,0,78,23,2025-08-08
ST24,SKU02614,0,38,16,2025-10-01
ST06,SKU00502,152,30,8,2025-07-10
ST18,SKU03284,351,83,22,2025-06-07
ST22,SKU02570,234,56,27,2025-07-21
ST01,SKU01340,136,27,5,2025-08-31
ST10,SKU03884,155,38,13,2025-05-06
ST08,SKU01805,428,84,23,2025-09-01
ST19,SKU02930,0,32,13,2025-08-25
ST24,SKU02740,0,36,15,2025-10-07
ST29,SKU02176,0,51,24,2025-09-26
ST22,SKU02408,264,56,26,2025-06-02
ST03,SKU00965,381,64,13,2025-05-16
ST28,SKU03230,126,29,13,2025-05-29
ST18,SKU01158,321,67,22,2025-07-20
ST03,SKU00740,334,61,16,2025-07-02
ST24,SKU03292,0,80,20,2025-08-25
ST22,SKU02075,296,83,17,2025-09-02
ST06,SKU03425,0,39,14,2025-09-08
ST18,SKU04693,373,91,18,2025-07-24
ST30,SKU00994,0,23,9,2025-09-08
ST07,SKU04166,0,84,17,2025-09-10
ST20,SKU02675,460,87,23,2025-08-07
ST20,SKU00032,245,52,19,2025-06-14
ST24,SKU02999,279,50,19,2025-07-25
ST16,SKU00585,389,85,39,2025-07-10
ST11,SKU00585,226,57,26,2025-05-24
ST18,SKU02858,0,31,10,2025-08-17
ST27,SKU02538,0,66,30,2025-09-14
ST02,SKU04425,476,81,19,2025-06-19
ST11,SKU03416,317,89,38,2025-05-22
ST29,SKU04158,174,30,11,2025-07-18
ST18,SKU00285,0,93,35,2025-09-04
ST02,SKU04664,316,63,14,2025-08-23
ST29,SKU04670,275,81,22,2025-06-24
ST07,SKU00363,0,79,25,2025-08-21
ST21,SKU02833,0,55,25,2025-08-31
ST12,SKU00728,0,85,34,2025-08-09
ST13,SKU01986,414,81,37,2025-05-24
ST16,SKU00823,0,52,23,2025-10-03
ST03,SKU00860,352,85,28,2025-05-21
ST20,SKU01568,224,45,13,2025-05-11
ST09,SKU02829,127,40,16,2025-08-15
ST17,SKU01438,0,60,21,2025-08-06
ST14,SKU00996,0,71,24,2025-08-12
ST26,SKU03627,286,52,23,2025-07-16
ST11,SKU00079,0,27,9,2025-09-28
ST09,SKU01915,127,22,10,2025-07-30
ST19,SKU00328,0,93,34,2025-10-04
ST01,SKU02329,446,92,38,2025-05-24
ST09,SKU04566,400,96,37,2025-08-29
ST03,SKU00012,130,42,15,2025-08-21
ST17,SKU03290,113,22,6,2025-05-09
ST10,SKU00932,169,44,9,2025-07-21
ST06,SKU04670,158,31,12,2025-06-09
ST24,SKU04461,147,25,11,2025-08-08
ST05,SKU03828,485,88,35,2025-07-23
ST14,SKU04118,481,81,18,2025-06-15
ST30,SKU01567,277,63,24,2025-07-31
ST30,SKU02566,74,22,6,2025-06-19
ST15,SKU00986,243,62,15,2025-07-17
ST01,SKU02365,222,54,15,2025-06-29
ST21,SKU00506,0,28,9,2025-08-24
ST17,SKU01038,213,54,14,2025-07-18
ST28,SKU00369,0,65,30,2025-09-22
ST14,SKU04142,238,44,17,2025-06-20
ST30,SKU00662,313,76,18,2025-07-25
ST17,SKU03092,128,23,6,2025-08-11
ST30,SKU00972,181,31,10,2025-06-08
ST18,SKU00437,65,21,8,2025-06-26
ST26,SKU03621,296,65,22,2025-06-22
ST12,SKU04757,150,40,13,2025-07-26
ST04,SKU02114,292,60,25,2025-08-19
ST01,SKU00402,106,35,14,2025-08-11
ST19,SKU02763,318,65,21,2025-06-12
ST03,SKU01538,176,37,10,2025-05-30
ST21,SKU01675,131,37,13,2025-06-10
ST27,SKU00169,0,54,20,2025-08-04
ST13,SKU01413,114,20,9,2025-08-08
ST13,SKU04157,0,92,32,2025-10-03
ST09,SKU02686,258,61,30,2025-06-23
ST01,SKU01733,126,30,11,2025-08-22
ST15,SKU00965,382,66,13,2025-07-31
ST21,SKU04425,110,23,7,2025-07-10
ST09,SKU03281,104,26,12,2025-06-23
ST13,SKU04551,0,23,5,2025-08-30
ST03,SKU01970,162,38,15,2025-05-19
ST20,SKU03290,298,84,24,2025-07-09
ST10,SKU03935,198,51,17,2025-06-22
ST28,SKU04019,340,94,33,2025-08-31
ST18,SKU00767,216,46,23,2025-08-07
ST26,SKU01158,231,40,16,2025-08-27
ST30,SKU02911,480,91,34,2025-06-17
ST21,SKU04710,0,21,7,2025-08-17
ST23,SKU02566,158,39,13,2025-08-29
ST02,SKU01171,161,33,15,2025-05-31
ST18,SKU02141,0,83,28,2025-09-18
ST12,SKU01986,210,64,30,2025-09-01
ST08,SKU00598,254,63,17,2025-07-10
ST21,SKU01068,369,74,27,2025-06-25
ST20,SKU01392,421,81,22,2025-07-19
ST24,SKU04154,0,93,23,2025-09-24
ST03,SKU02068,0,72,35,2025-08-09
ST24,SKU03129,511,89,40,2025-06-25
ST13,SKU01781,256,45,19,2025-07-19
ST27,SKU01877,74,20,5,2025-06-06
ST24,SKU03961,319,73,23,2025-07-26
ST28,SKU04041,0,45,18,2025-09-12
ST23,SKU00662,222,44,16,2025-08-24
ST20,SKU03546,0,90,43,2025-09-02
ST11,SKU02172,103,21,6,2025-07-23
ST14,SKU00521,76,22,8,2025-08-06
ST01,SKU03030,0,33,12,2025-09-28
ST19,SKU04318,0,80,28,2025-08-23
ST30,SKU01347,81,25,10,2025-08-07
ST06,SKU04461,293,87,35,2025-08-17
ST07,SKU01834,507,92,41,2025-05-06
ST28,SKU00740,387,89,28,2025-06-26
ST14,SKU02722,311,81,34,2025-06-20
ST25,SKU03622,0,61,15,2025-09-25
ST05,SKU02449,0,21,8,2025-08-22
ST18,SKU00262,157,47,16,2025-05-29
ST10,SKU01017,159,39,11,2025-06-19
ST19,SKU00551,174,35,8,2025-05-16
ST05,SKU02907,217,62,17,2025-07-01
ST15,SKU00012,457,96,20,2025-06-16
ST05,SKU03935,446,86,36,2025-08-19
ST25,SKU04757,403,85,34,2025-06-26
ST07,SKU04106,81,24,11,2025-07-03
ST22,SKU00386,434,94,23,2025-08-04
ST29,SKU04166,0,23,11,2025-08-12
ST04,SKU00628,0,34,10,2025-10-01
ST17,SKU00263,0,25,12,2025-08-12
ST22,SKU00484,0,69,27,2025-09-01
ST07,SKU01170,0,33,9,2025-09-10
ST03,SKU02898,0,61,26,2025-09-27
ST30,SKU04102,171,40,16,2025-05-18
ST28,SKU00954,258,71,17,2025-05-21
ST15,SKU04489,0,32,13,2025-09-13
ST18,SKU03357,293,51,23,2025-06-09
ST18,SKU00419,215,39,13,2025-05-27
ST14,SKU02829,163,37,16,2025-05-26
ST22,SKU02463,464,78,19,2025-09-01
ST24,SKU01651,288,95,38,2025-06-28
ST01,SKU00845,0,75,28,2025-10-01
ST06,SKU02892,0,40,9,2025-09-22
ST14,SKU01915,213,64,13,2025-07-02
ST26,SKU02482,0,84,35,2025-09-21
ST06,SKU00631,217,56,20,2025-07-03
ST18,SKU01790,326,75,33,2025-08-20
ST29,SKU00363,0,22,7,2025-09-23
ST23,SKU02911,243,41,9,2025-07-26
ST17,SKU02155,0,20,5,2025-09-04
ST14,SKU04566,77,25,10,2025-06-16
ST11,SKU02946,229,41,18,2025-08-22
ST27,SKU01339,269,54,17,2025-06-03
ST26,SKU02877,138,36,13,2025-05-18
ST14,SKU03115,567,98,23,2025-07-30
ST02,SKU00286,0,75,30,2025-08-12
ST13,SKU02155,0,41,20,2025-08-04
ST24,SKU00706,238,45,19,2025-07-01
ST24,SKU02014,352,67,29,2025-07-01
ST13,SKU04580,376,64,20,2025-05-25
ST23,SKU01347,301,98,37,2025-06-02
ST12,SKU04551,0,42,21,2025-09-09
ST10,SKU03362,536,94,31,2025-06-16
ST18,SKU00173,118,27,9,2025-08-10
ST29,SKU00592,373,93,46,2025-07-05
ST26,SKU03179,336,64,18,2025-07-05
ST21,SKU01171,171,33,9,2025-05-27
ST06,SKU00363,0,44,21,2025-09-24
ST21,SKU02897,372,99,22,2025-06-28
ST20,SKU02871,299,69,24,2025-08-23
ST12,SKU01781,339,62,19,2025-08-17
ST29,SKU02436,152,47,12,2025-07-06
ST01,SKU03642,362,97,42,2025-08-11
ST04,SKU01339,276,53,24,2025-05-12
ST26,SKU00075,101,20,6,2025-07-28
ST23,SKU02248,347,61,20,2025-08-26
ST13,SKU04847,0,33,16,2025-08-09
ST06,SKU03600,467,78,36,2025-06-14
ST20,SKU01340,390,100,23,2025-05-24
ST04,SKU04249,190,40,12,2025-08-02
ST28,SKU01538,120,21,8,2025-08-16
ST12,SKU01009,0,49,13,2025-08-13
ST08,SKU00775,76,21,5,2025-05-26
ST30,SKU04048,113,37,13,2025-08-07
ST28,SKU02221,115,23,10,2025-07-20
ST26,SKU00767,550,100,34,2025-05-19
ST10,SKU01851,269,63,18,2025-07-29
ST27,SKU01678,271,79,19,2025-06-14
ST28,SKU01042,405,69,14,2025-08-07
ST21,SKU01396,209,52,17,2025-05-17
ST13,SKU04958,200,53,13,2025-05-19
ST10,SKU04729,446,91,44,2025-06-25
ST18,SKU03274,0,33,12,2025-08-18
ST04,SKU02826,0,61,20,2025-08-29
ST19,SKU02546,247,74,35,2025-06-05
ST29,SKU02014,402,77,16,2025-08-19
